player_Name	country	Player_id	Birth_year	Birth_month	Birth_day	height	weight	final_game
alessandro-colella_matthieu-vierin	ITA	17553	1993	8	21	173	49	2008
alessandro-colella_mick-lescure	ITA	17554	1989	8	14	154	63	2009
alessandro-colella_omar-giacalone	ITA	17555	1975	9	26	185	55	2011
alessandro-colella_pietro-licciardi	ITA	17556	1984	9	23	180	52	2012
alessandro-colella_riccardo-bellotti	AUT	17557	1988	8	17	166	52	2011
alessandro-colella_riccardo-bonadio	ITA	17558	1981	3	27	182	60	1998
alessandro-colella_stefano-valenti	ITA	17559	1981	10	15	147	65	2005
alessandro-colella_steffen-solomon	ITA	17560	1983	2	1	152	53	1996
alessandro-colella_tommaso-lago	ITA	17561	1996	11	4	159	64	2010
alessandro-colella_tsung-hua-yang	ITA	17562	1991	2	30	152	68	2000
alessandro-colella_umberto-maria-giovannini	ITA	17563	1978	3	18	173	50	2002
alessandro-colella_viktor-galovic	ITA	17564	1980	10	3	150	65	2003
alessandro-coletta	ITA	17565	1986	9	30	150	89	2007
alessandro-conteduca	ITA	17566	1980	9	21	153	50	2012
alessandro-coppini	ITA	17567	1980	5	20	170	89	2008
alessandro-coppini_andrea-bolla	ITA	17568	1983	3	5	176	81	2000
alessandro-coppini_andrea-trapani	ITA	17569	1985	10	26	171	78	1996
alessandro-coppini_arnaud-destrebecq	ITA	17570	1996	7	17	183	80	2002
alessandro-coppini_augusto-virgili	ITA	17571	1975	10	3	167	56	2006
alessandro-coppini_bastian-malla	ITA	17572	1979	9	17	157	65	2005
alessandro-coppini_corrado-summaria	ITA	17573	1983	4	26	157	80	2001
alessandro-coppini_dan-added	FRA	17574	1984	5	30	152	48	2005
alessandro-coppini_edoardo-lavagno	ITA	17575	1976	11	8	172	68	1996
alessandro-coppini_emanuele-dorio	ITA	17576	1987	1	21	177	56	2010
alessandro-coppini_giovanni-fonio	ITA	17577	1996	5	22	187	50	2006
alessandro-coppini_ignasi-de-rueda-de-genover	ITA	17578	1990	7	31	160	55	2009
alessandro-coppini_kirill-kivattsev	ITA	17579	1992	4	24	185	52	2006
alessandro-coppini_luca-castelnuovo	SUI	17580	1979	10	13	184	83	2012
alessandro-coppini_luca-narcisi	ITA	17581	1985	11	30	160	68	2000
alessandro-coppini_luis-erlenbusch	ITA	17582	1983	7	19	158	55	2001
alessandro-coppini_mattia-bedolo	ITA	17583	1989	4	10	180	52	1998
alessandro-coppini_maxence-broville	FRA	17584	1991	11	20	177	66	2005
alessandro-coppini_max-stewart	ITA	17585	1979	5	16	160	50	2002
alessandro-coppini_mirko-martinez	ITA	17586	1975	11	17	149	63	2009
alessandro-coppini_shramay-dhawan	ITA	17587	1986	12	22	170	70	2009
alessandro-coppini_teymuraz-gabashvili	ITA	17588	1975	2	3	166	62	2012
alessandro-cortegiani	ITA	17589	1996	2	20	172	45	1998
alessandro-cortegiani_alessandro-spaziani	ITA	17590	1984	11	5	148	53	2010
alessandro-cortegiani_alexandru-buzelan	ROU	17591	1979	7	22	168	86	1999
alessandro-cortegiani_chun-hsin-tseng	ITA	17592	1975	5	18	171	69	2001
alessandro-cortegiani_francesco-bessire	ITA	17593	1993	6	15	162	63	2006
alessandro-cortegiani_gianluca-acquaroli	ITA	17594	1992	1	14	152	49	2001
alessandro-cortegiani_gianmarco-crocetti	ITA	17595	1980	6	3	185	89	2012
alessandro-cortegiani_grigory-potemkin	ITA	17596	1988	12	26	187	53	2003
alessandro-cortegiani_jean-marc-krone	ITA	17597	1993	7	9	148	65	1997
alessandro-cortegiani_jeremy-gschwendtner	ITA	17598	1983	3	9	171	74	2010
alessandro-cortegiani_matteo-de-vincentis	ITA	17599	1982	7	17	161	48	1996
alessandro-cortegiani_shamael-chaudhry	GBR	17600	1978	7	10	150	52	2007
alessandro-cortegiani_tommaso-evangelisti	ITA	17601	1987	11	27	148	50	2011
alessandro-da-col	ITA	17602	1995	2	10	152	74	1997
alessandro-da-col_alessandro-dalboni	ITA	17603	1976	7	15	152	45	2009
alessandro-da-col_alessandro-motti	ITA	17604	1983	4	29	184	81	2012
alessandro-da-col_andrea-capodimonte	ITA	17605	1993	4	29	175	72	1997
alessandro-da-col_andrea-stoppini	ITA	17606	1989	6	23	160	50	2010
alessandro-da-col_andrey-golubev	ITA	17607	1981	1	23	182	86	2005
alessandro-da-col_angel-jose-martin-arroyo	ITA	17608	1985	10	12	183	48	1996
alessandro-da-col_antonio-pastorino	ITA	17609	1991	7	5	161	45	2012
alessandro-da-col_carlos-poch-gradin	ITA	17610	1994	3	25	185	82	1999
alessandro-da-col_christian-persico	ITA	17611	1984	7	29	163	87	2008
alessandro-da-col_daniel-lencina-ribes	ITA	17612	1983	9	8	174	84	2003
alessandro-da-col_davide-ruzzier	ITA	17613	1986	9	14	187	48	2005
alessandro-da-col_diego-alvarez	ITA	17614	1993	7	19	176	86	2007
alessandro-da-col_enrico-burzi	ITA	17615	1989	8	18	183	85	2006
alessandro-da-col_enrico-iannuzzi	ITA	17616	1981	2	17	177	86	1996
alessandro-da-col_fabio-colangelo	ITA	17617	1980	4	16	187	89	2007
alessandro-da-col_fabio-fognini	ITA	17618	1995	6	29	177	68	1996
alessandro-da-col_federico-torresi	ITA	17619	1977	6	21	183	71	2010
alessandro-da-col_flavio-cipolla	ITA	17620	1986	4	10	177	57	2003
alessandro-da-col_francesc-lleal-garres	ITA	17621	1988	11	1	166	46	2003
alessandro-da-col_francesco-aldi	ITA	17622	1976	8	28	156	64	2010
alessandro-da-col_francesco-piccari	ITA	17623	1983	5	22	168	79	2000
alessandro-da-col_francois-vatin	ITA	17624	1988	4	8	152	51	1999
alessandro-da-col_gergely-kisgyorgy	ITA	17625	1976	12	22	160	54	2007
alessandro-da-col_giancarlo-petrazzuolo	ITA	17626	1985	7	4	148	84	1996
alessandro-da-col_gianluca-bazzica	ITA	17627	1983	3	18	185	76	1999
alessandro-da-col_gianluca-luddi	ITA	17628	1995	12	16	155	86	2005
alessandro-da-col_giovanni-picco	ITA	17629	1987	2	10	166	45	2001
alessandro-da-col_giuseppe-menga	ITA	17630	1991	8	3	169	55	2004
alessandro-da-col_guillem-burniol-teixido	ESP	17631	1979	8	12	185	55	2001
alessandro-da-col_igor-kornienko	ITA	17632	1992	5	8	162	65	1997
alessandro-da-col_ismar-gorcic	ITA	17633	1978	1	25	186	46	1997
alessandro-da-col_johan-du-randt	ITA	17634	1980	8	6	155	77	2012
"alessandro-da-col_jose-maria-""pepe""-vicente-fibla"	ITA	17635	1994	3	22	148	49	2004
alessandro-da-col_jovan-savic	ITA	17636	1978	4	9	170	78	2009
alessandro-da-col_julien-maes	ITA	17637	1991	1	23	167	89	2000
alessandro-da-col_kobi-ziv	ITA	17638	1977	11	9	149	75	1997
alessandro-da-col_lars-uebel	ITA	17639	1987	10	18	179	74	1999
alessandro-da-col_luca-bonati	ITA	17640	1981	9	28	174	65	2009
alessandro-da-col_luca-vanni	ITA	17641	1979	2	15	179	78	2004
alessandro-da-col_lukas-rosol	ITA	17642	1987	6	6	176	75	2006
alessandro-da-col_manuel-jorquera	ITA	17643	1985	5	31	184	86	2006
alessandro-da-col_marcel-granollers	ITA	17644	1993	1	10	150	53	2001
alessandro-da-col_marcelo-charpentier	ARG	17645	1987	10	30	151	83	2008
alessandro-da-col_marco-crugnola	ITA	17646	1987	12	18	150	52	2002
alessandro-da-col_marco-pedrini	ITA	17647	1981	6	16	175	45	2000
alessandro-da-col_mark-fynn	ITA	17648	1993	3	23	187	76	2005
alessandro-da-col_massimiliano-costa	ITA	17649	1977	10	6	164	54	2007
alessandro-da-col_massimo-dell'acqua	ITA	17650	1989	10	9	165	88	2005
alessandro-da-col_massimo-ocera	ITA	17651	1986	11	30	156	84	1998
alessandro-da-col_matteo-colla	ITA	17652	1995	4	24	165	57	2009
alessandro-da-col_matteo-galli	ITA	17653	1978	3	14	163	90	2000
alessandro-da-col_matteo-gotti	ITA	17654	1987	9	31	161	51	2001
alessandro-da-col_matteo-marrai	ITA	17655	1984	5	26	156	47	2004
alessandro-da-col_matteo-volante	ITA	17656	1987	11	25	160	59	2002
alessandro-da-col_mattia-livraghi	ITA	17657	1995	8	21	160	63	2002
alessandro-da-col_michael-quintero	ITA	17658	1985	12	4	160	70	2009
alessandro-da-col_michele-zangari	SMR	17659	1993	6	2	184	69	2005
alessandro-da-col_mitty-arnold	USA	17660	1978	12	1	186	77	2002
alessandro-da-col_nemanja-kontic	ITA	17661	1992	3	8	168	54	2004
alessandro-da-col_paolo-lorenzi	ITA	17662	1975	1	25	160	64	1999
alessandro-da-col_peter-scharler	ITA	17663	1993	7	19	149	62	2004
alessandro-da-col_rabie-chaki	MAR	17664	1995	10	23	171	79	2012
alessandro-da-col_raoul-snijders	ITA	17665	1978	7	1	178	68	1999
alessandro-da-col_riccardo-capannelli	ITA	17666	1995	6	18	162	53	2002
alessandro-da-col_riccardo-desto	ITA	17667	1990	3	22	155	54	1996
alessandro-da-col_sandro-della-piana	ITA	17668	1991	9	31	167	77	2002
alessandro-da-col_simone-berto	ITA	17669	1980	5	8	170	67	2011
alessandro-da-col_stefano-cobolli	ITA	17670	1978	5	1	169	87	2006
alessandro-da-col_stefano-galvani	ITA	17671	1980	10	3	153	64	1998
alessandro-da-col_stefano-mocci	ITA	17672	1994	10	16	178	55	1997
alessandro-da-col_stefano-rodighiero	ITA	17673	1987	10	1	158	64	2007
alessandro-da-col_steven-randjelovic	ITA	17674	1983	5	25	185	80	1998
alessandro-da-col_tomas-tenconi	ITA	17675	1978	1	10	157	46	2012
alessandro-da-col_victor-ionita	ITA	17676	1983	9	14	162	77	2008
alessandro-da-col_vladislav-bondarenko	UKR	17677	1996	1	20	157	80	2008
alessandro-da-col_walter-trusendi	ITA	17678	1992	6	15	161	46	2004
alessandro-da-col_yuri-schukin	ITA	17679	1987	5	27	181	82	1999
alessandro-dalboni	ITA	17680	1979	7	15	159	46	2003
alessandro-dalboni_andrea-gaudenzi	ITA	17681	1976	10	29	181	67	2011
alessandro-dalboni_andreas-fink	ITA	17682	1996	11	21	163	71	1999
alessandro-dalboni_carlos-engel	ITA	17683	1976	12	8	168	87	1997
alessandro-dalboni_cristian-brandi	ITA	17684	1990	12	4	180	89	2009
alessandro-dalboni_fabio-rizzo	ITA	17685	1976	6	22	173	49	1997
alessandro-dalboni_francesco-cancellotti	ITA	17686	1988	9	16	167	55	2011
alessandro-dalboni_francesco-michelotti	ITA	17687	1993	5	23	170	72	2004
alessandro-dalboni_glenny-schaap	ITA	17688	1995	1	20	164	50	2008
alessandro-dalboni_martin-zumpft	ITA	17689	1982	7	27	187	68	1996
alessandro-dalboni_massimo-ardinghi	ITA	17690	1981	2	17	181	51	1997
alessandro-dalboni_nebojsa-djordjevic	ITA	17691	1976	10	28	184	45	2007
alessandro-dalboni_nicola-bruno	ITA	17692	1978	7	15	181	87	2011
alessandro-dalboni_pascal-lasserre	ITA	17693	1978	3	13	170	74	1997
alessandro-dalboni_raviv-weidenfeld	ITA	17694	1977	2	14	163	83	2005
alessandro-dalboni_simone-bolelli	ITA	17695	1983	5	13	148	65	2009
alessandro-damiano-ventre	BRA	17696	1977	8	1	183	57	1997
alessandro-damiano-ventre_alex-blumenberg	BRA	17697	1984	1	22	165	60	1997
alessandro-damiano-ventre_boris-nicola-bakalov	BUL	17698	1977	7	27	148	64	2006
alessandro-damiano-ventre_caio-zampieri	BRA	17699	1987	1	18	171	58	2005
alessandro-damiano-ventre_carlos-cirne-lima	BRA	17700	1982	2	5	174	59	2012
alessandro-damiano-ventre_dante-saleh	USA	17701	1975	8	22	154	57	1996
alessandro-damiano-ventre_diego-matos	BRA	17702	1987	11	8	186	78	1999
alessandro-damiano-ventre_fabiano-de-paula	BRA	17703	1982	9	16	159	84	2000
alessandro-damiano-ventre_fabricio-neis	BRA	17704	1983	12	29	163	45	2009
alessandro-damiano-ventre_gustavo-guerses	BRA	17705	1988	3	29	179	51	2003
alessandro-damiano-ventre_jonathon-cooper	AUS	17706	1996	7	9	187	58	2006
alessandro-damiano-ventre_lucas-arman-jovita	BRA	17707	1995	11	27	181	59	2003
alessandro-damiano-ventre_lucas-engel	BRA	17708	1996	3	6	179	84	1998
alessandro-damiano-ventre_marcos-facundo-oliveira	BRA	17709	1981	11	23	154	77	2004
alessandro-damiano-ventre_marcos-felipe-arend	BRA	17710	1982	12	18	159	58	1997
alessandro-damiano-ventre_marcos-sanz-gimenez	ESP	17711	1991	2	28	150	87	2000
alessandro-damiano-ventre_nelio-mattos	BRA	17712	1996	7	20	177	52	2006
alessandro-damiano-ventre_sahr-timothy-kpulun	SLE	17713	1985	7	18	166	90	2008
alessandro-damiano-ventre_terrell-celestine	USA	17714	1983	2	3	165	81	2005
alessandro-damiano-ventre_thomas-shubert	USA	17715	1993	8	29	163	70	1996
alessandro-dapunt	ITA	17716	1991	11	27	179	74	2012
alessandro-de-berardis_jonathan-diomedi	ITA	17717	1996	7	17	174	70	2006
alessandro-de-luca	AHO	17718	1990	7	16	168	83	2004
alessandro-de-luca_andres-llama	AHO	17719	1981	2	12	177	86	1996
alessandro-de-luca_david-pieternelle	AHO	17720	1994	10	22	151	73	1999
alessandro-de-luca_diego-de-souza	AHO	17721	1990	11	6	164	84	1997
alessandro-de-luca_mennold-phelipa	AHO	17722	1995	5	23	160	55	2006
alessandro-de-marzo	PER	17723	1978	10	3	165	69	2003
alessandro-de-marzo_edwin-clarke	PER	17724	1991	3	20	158	80	2000
alessandro-de-marzo_francklin-garcia	PER	17725	1991	5	27	156	78	1998
alessandro-de-marzo_gabriel-ibarrola	PER	17726	1978	9	18	185	63	1997
alessandro-de-marzo_javier-held	PER	17727	1978	7	30	156	79	2002
alessandro-de-marzo_jose-devercelli	PER	17728	1990	2	4	175	70	2009
alessandro-de-marzo_juan-cabrera	PER	17729	1994	4	1	164	45	1996
alessandro-de-marzo_luis-fernando-manrique	PER	17730	1995	9	26	152	83	2006
alessandro-de-marzo_patricio-olvera	PER	17731	1988	11	1	183	52	1999
alessandro-de-marzo_pedro-mugica	PER	17732	1981	12	21	149	60	2001
alessandro-de-marzo_piero-demichelli	PER	17733	1991	12	19	150	65	2011
alessandro-de-marzo_rodrigo-alfaro	CHI	17734	1978	2	3	169	50	2001
alessandro-de-marzo_wei-jen-cheng	PER	17735	1986	8	2	185	57	2012
alessandro-de-marzo_yussuf-migoko	JAM	17736	1979	8	5	179	90	1997
alessandro-de-menech	ITA	17737	1975	6	23	158	70	2001
alessandro-de-menech_matteo-dellagiacoma	ITA	17738	1977	1	23	163	59	2001
alessandro-demichelis	ITA	17739	1986	3	24	176	70	2000
alessandro-demichelis_andrea-turco	ITA	17740	1994	9	15	173	60	2003
alessandro-de-minicis	ITA	17741	1976	8	10	184	84	2001
alessandro-de-minicis_alessio-chiodioni	ITA	17742	1979	11	27	149	64	2006
alessandro-diaferia	ITA	17743	1980	2	4	178	49	2010
alessandro-di-lenola	ITA	17744	1979	1	13	170	49	2007
alessandro-di-lenola_stefano-de-angelis	ITA	17745	1981	8	7	185	76	2006
alessandro-dina	USA	17746	1976	5	10	178	49	2004
alessandro-di-palma	CRC	17747	1981	3	13	163	70	1997
alessandro-di-palma_cilian-piedra	CRC	17748	1981	2	2	167	67	2012
alessandro-di-palma_esteban-vargas	CRC	17749	1984	4	7	185	53	1998
alessandro-di-palma_geoffrey-barton	CRC	17750	1983	7	29	178	81	2008
alessandro-di-palma_jose-eduardo-pinto-guardia	CRC	17751	1978	4	14	169	72	2011
alessandro-di-palma_oliver-nowalski	CRC	17752	1991	9	8	157	52	2009
alessandro-di-palma_ricardo-lau-cooper	CRC	17753	1975	12	2	167	63	1996
alessandro-ditta	ITA	17754	1986	3	2	152	62	2009
alessandro-di-vittorio	ITA	17755	1977	2	14	170	61	2005
alessandro-dotta	ITA	17756	1996	2	10	147	69	2009
alessandro-dragoni	ITA	17757	1987	5	19	163	72	2005
alessandro-dragoni_federico-malagoli	ITA	17758	1991	2	15	160	60	2003
alessandro-dragoni_federico-ottolini	ITA	17759	1994	8	8	187	67	2002
alessandro-dragoni_marco-rossi	ITA	17760	1986	6	5	149	71	2005
alessandro-evangelisti	ITA	17761	1978	8	4	183	78	2000
alessandro-evangelisti_edoardo-zecchinelli	ITA	17762	1985	11	27	155	56	2005
alessandro-evangelisti_giovanni-grieco	ITA	17763	1996	5	23	177	49	2009
alessandro-evangelisti_giuliano-ales	ITA	17764	1980	5	3	181	73	2007
alessandro-evangelisti_timo-de-mooy	NED	17765	1993	9	24	187	76	2003
alessandro-evangelisti_youssef-hassan	ITA	17766	1994	9	1	168	79	1999
alessandro-faconda	ITA	17767	1988	6	27	154	76	2003
alessandro-falcucci	ITA	17768	1982	7	15	163	87	2004
alessandro-falcucci_igino-celiberti	ITA	17769	1982	4	12	165	58	2005
alessandro-faltoni_nicola-carini	ITA	17770	1993	9	6	166	81	1997
alessandro-fasce	ITA	17771	1983	12	26	185	48	2011
alessandro-ferretti	ITA	17772	1987	9	23	167	77	2010
alessandro-fornaro	ITA	17773	1990	5	1	147	48	2009
alessandro-fornaro_andrew-bates	AUS	17774	1980	10	21	177	70	1996
alessandro-fornaro_george-kalovelonis	ITA	17775	1985	2	3	180	49	1996
alessandro-fornaro_sascha-wullschleger	ITA	17776	1992	8	15	179	89	2012
alessandro-fornaro_simone-gelli	ITA	17777	1990	10	2	180	64	2008
alessandro-fornaro_stefano-caroni	ITA	17778	1992	3	7	156	90	2009
alessandro-fuzio	ITA	17779	1988	5	1	186	85	2007
alessandro-fuzio_allan-gomes-oliveira	ITA	17780	1984	2	14	155	72	1998
alessandro-fuzio_corrado-degli'incerti-tocci	ITA	17781	1983	8	14	158	56	2012
alessandro-fuzio_enrico-iannuzzi	ITA	17782	1986	7	28	179	88	2006
alessandro-fuzio_luca-pompeo	ITA	17783	1982	6	4	153	56	2004
alessandro-fuzio_marco-sattanino	ITA	17784	1989	9	19	169	49	2007
alessandro-fuzio_marco-stancati	ITA	17785	1978	8	15	175	79	2005
alessandro-fuzio_riccardo-azzarita	ITA	17786	1975	9	7	169	64	2007
alessandro-fuzio_riccardo-grassi	ITA	17787	1976	10	11	154	59	2007
alessandro-fuzio_roberto-carati	ITA	17788	1988	10	19	174	81	2001
alessandro-gasparrini	ITA	17789	1996	12	16	160	45	2000
alessandro-gatti	ITA	17790	1990	7	4	165	63	2000
alessandro-gherardi	ITA	17791	1975	8	19	159	49	2010
alessandro-giannessi	ITA	17792	1992	9	8	184	66	2006
alessandro-giannessi_alessandro-motti	ITA	17793	1992	8	25	155	62	2001
alessandro-giannessi_alessio-di-mauro	ITA	17794	1979	1	17	163	56	2008
alessandro-giannessi_alexander-rumyantsev	ITA	17795	1991	1	19	147	87	2000
alessandro-giannessi_andrea-arnaboldi	ITA	17796	1975	6	19	173	71	2008
alessandro-giannessi_andrej-martin	ITA	17797	1988	5	9	157	77	1997
alessandro-giannessi_andrey-golubev	KAZ	17798	1987	9	4	186	74	2006
alessandro-giannessi_antonio-comporto	ITA	17799	1987	8	10	178	49	2012
alessandro-giannessi_benjamin-cselenko	FRA	17800	1996	5	11	175	56	2005
alessandro-giannessi_bertram-steinberger	ITA	17801	1993	1	11	174	63	2003
alessandro-giannessi_claudio-grassi	ITA	17802	1991	3	11	175	77	2007
alessandro-giannessi_daniele-bracciali	ITA	17803	1996	8	5	179	48	2007
alessandro-giannessi_daniele-giorgini	ITA	17804	1979	8	28	156	49	2008
alessandro-giannessi_daniele-piludu	ITA	17805	1996	7	30	155	84	2003
alessandro-giannessi_daniel-munoz-de-la-nava	ITA	17806	1994	1	15	169	83	2009
alessandro-giannessi_davide-della-tommasina	ITA	17807	1996	2	11	168	57	1999
alessandro-giannessi_enrique-lopez-perez	ITA	17808	1994	7	31	164	52	2007
alessandro-giannessi_fabio-fognini	ITA	17809	1975	5	10	181	86	2001
alessandro-giannessi_federico-gaio	ITA	17810	1991	11	16	152	68	2003
alessandro-giannessi_federico-torresi	ITA	17811	1988	11	13	172	47	1996
alessandro-giannessi_filippo-leonardi	ITA	17812	1993	12	26	185	71	1996
alessandro-giannessi_flavio-cipolla	ITA	17813	1995	11	24	149	65	2003
alessandro-giannessi_florian-mayer	ITA	17814	1979	5	15	186	81	2005
alessandro-giannessi_francesco-piccari	ITA	17815	1988	10	20	157	86	1999
alessandro-giannessi_frederik-nielsen	ITA	17816	1994	11	21	161	57	2012
alessandro-giannessi_gastao-elias	POR	17817	1994	8	31	157	46	2008
alessandro-giannessi_gianluca-mager	ITA	17818	1989	12	3	177	62	1998
alessandro-giannessi_gianluca-naso	ITA	17819	1989	9	29	149	64	2004
alessandro-giannessi_gianluigi-quinzi	ITA	17820	1978	3	29	179	81	2012
alessandro-giannessi_giorgio-portaluri	ITA	17821	1993	12	10	153	77	1997
alessandro-giannessi_grigor-dimitrov	BUL	17822	1980	11	8	177	86	2003
alessandro-giannessi_guillaume-rufin	ITA	17823	1991	9	23	172	68	2012
alessandro-giannessi_jacopo-marchegiani	ITA	17824	1980	5	4	157	59	1996
alessandro-giannessi_jeremy-chardy	FRA	17825	1979	4	3	171	88	2008
alessandro-giannessi_joao-sousa	ITA	17826	1995	5	28	166	82	2006
alessandro-giannessi_lorenzo-papasidero	ITA	17827	1978	12	10	148	74	2009
alessandro-giannessi_luca-pompeo	ITA	17828	1983	2	16	187	89	2011
alessandro-giannessi_luca-vanni	ITA	17829	1988	7	24	159	78	2008
alessandro-giannessi_marco-bortolotti	ITA	17830	1989	6	25	184	45	2007
alessandro-giannessi_marco-cecchinato	ITA	17831	1978	5	29	169	64	1997
alessandro-giannessi_marco-speronello	ITA	17832	1984	12	25	156	57	2007
alessandro-giannessi_marco-trungelliti	ITA	17833	1984	8	16	179	61	2007
alessandro-giannessi_matteo-donati	ITA	17834	1990	4	9	166	81	2010
alessandro-giannessi_matteo-trevisan	ITA	17835	1994	7	26	150	59	1998
alessandro-giannessi_matteo-viola	ITA	17836	1988	6	10	158	86	2004
alessandro-giannessi_matteo-volante	ITA	17837	1993	9	14	171	56	2003
alessandro-giannessi_maximo-gonzalez	ITA	17838	1991	5	3	185	84	2010
alessandro-giannessi_nicolas-massu	ITA	17839	1989	3	9	181	89	2006
alessandro-giannessi_pablo-carreno-busta	ESP	17840	1990	9	17	184	48	2002
alessandro-giannessi_paolo-lorenzi	ITA	17841	1985	6	12	163	56	2006
alessandro-giannessi_paul-capdeville	CHI	17842	1988	8	10	181	60	2000
alessandro-giannessi_pere-riba	ITA	17843	1982	2	10	181	80	2012
alessandro-giannessi_pietro-fanucci	ITA	17844	1990	9	18	159	89	1999
alessandro-giannessi_pietro-licciardi	ITA	17845	1982	10	12	159	48	2002
alessandro-giannessi_potito-starace	ITA	17846	1988	12	22	162	54	2012
alessandro-giannessi_quentin-halys	ITA	17847	1982	4	19	161	84	1999
alessandro-giannessi_renzo-olivo	ITA	17848	1977	4	29	156	55	2005
alessandro-giannessi_riccardo-ghedin	ITA	17849	1986	2	28	177	78	2009
alessandro-giannessi_riccardo-sinicropi	ITA	17850	1986	7	14	161	49	2009
alessandro-giannessi_salvatore-caruso	ITA	17851	1975	10	19	184	47	2001
alessandro-giannessi_simone-bolelli	ITA	17852	1993	8	1	171	53	2000
alessandro-giannessi_simone-vagnozzi	ITA	17853	1977	6	14	154	51	2001
alessandro-giannessi_stefano-ianni	ITA	17854	1981	2	2	184	49	2011
alessandro-giannessi_stefano-meloccaro	ITA	17855	1993	2	3	171	47	2000
alessandro-giannessi_stefano-travaglia	ITA	17856	1985	4	9	176	74	1997
alessandro-giannessi_stefano-valenti	ITA	17857	1978	10	11	185	89	1998
alessandro-giannessi_steven-de-waard	AUS	17858	1996	8	24	168	56	2005
alessandro-giannessi_thomas-fabbiano	ITA	17859	1981	3	15	173	61	1996
alessandro-giannessi_tomasz-bednarek	POL	17860	1982	8	28	147	79	2000
alessandro-giannessi_walter-trusendi	ITA	17861	1980	4	28	184	63	2009
alessandro-giovanni-conca	ITA	17862	1978	9	14	149	88	2007
alessandro-giovanni-conca_alessio-tramontin	ITA	17863	1989	11	30	185	77	2002
alessandro-giuliato	ITA	17864	1978	12	17	168	46	2006
alessandro-giuliato_luca-tomasetto	ITA	17865	1990	2	26	163	51	2011
alessandro-giunto	ITA	17866	1981	6	29	180	54	2007
alessandro-gravina	CAN	17867	1982	11	9	150	48	2012
alessandro-gravina_alex-yuzbasiyan	CAN	17868	1978	8	22	148	89	2011
alessandro-gravina_david-goulet	CAN	17869	1986	12	8	163	76	2001
alessandro-gravina_ernesto-ponce	CAN	17870	1978	1	20	180	68	2008
alessandro-gravina_gary-lugassy	CAN	17871	1979	11	8	185	90	2006
alessandro-gravina_jason-labrosse	CAN	17872	1987	6	18	160	50	2002
alessandro-gravina_michal-ciszek	CAN	17873	1993	12	7	148	81	2012
alessandro-gravina_mikhail-lew	CAN	17874	1992	10	4	154	86	2006
alessandro-gravina_ricky-twynam	CAN	17875	1993	10	21	166	89	2009
alessandro-greco	ITA	17876	1991	11	24	149	55	2010
alessandro-grigio	ITA	17877	1982	9	10	172	53	2001
alessandro-grigio_alessandro-ragazzi	ITA	17878	1987	12	3	161	48	2006
alessandro-guevara	BRA	17879	1996	11	5	179	78	2012
alessandro-guevara_alex-uchoa	BRA	17880	1988	2	25	177	69	1996
alessandro-guevara_antonio-prieto	BRA	17881	1976	1	4	186	57	2003
alessandro-guevara_dejan-petrovic	BRA	17882	1983	5	4	153	71	2004
alessandro-guevara_francisco-costa	BRA	17883	1988	3	8	159	75	2009
alessandro-guevara_jaime-fillol	CHI	17884	1996	6	13	156	81	2005
alessandro-guevara_johan-sandberg	SWE	17885	1994	5	8	164	54	1997
alessandro-guevara_luis-marafelli	BRA	17886	1976	1	9	180	57	2006
alessandro-guevara_marcel-van-der-heide	BRA	17887	1984	5	24	169	71	2001
alessandro-guevara_marcio-carlsson	BRA	17888	1987	6	3	152	70	2004
alessandro-guevara_miha-gregorc	SLO	17889	1983	6	15	158	83	1998
alessandro-guevara_pedro-braga	BRA	17890	1995	4	11	163	84	2009
alessandro-guevara_rodrigo-ribeiro	BRA	17891	1979	12	12	177	46	2006
alessandro-guevara_stephane-robert	BRA	17892	1982	2	24	187	77	2000
alessandro-gullotta	ITA	17893	1996	4	9	155	60	2005
alessandro-gullotta_christian-merlato	ITA	17894	1988	11	11	155	55	2002
alessandro-gullotta_cyril-saulnier	ITA	17895	1975	12	30	179	78	2009
alessandro-hamuth	AUT	17896	1976	11	19	161	90	2007
alessandro-hamuth_frank-pruefer	AUT	17897	1981	2	21	169	58	2008
alessandro-hamuth_jean-marc-werner	AUT	17898	1986	6	23	149	73	1998
alessandro-hebling	Germany	17899	1994	4	18	177	61	2000
alessandro-ilardi	ITA	17900	1985	7	24	155	90	1997
alessandro-ingarao	ITA	17901	1981	11	10	152	73	2002
alessandro-ingarao_andrea-trapani	ITA	17902	1991	1	14	178	73	2006
alessandro-ingarao_antonio-massara	ITA	17903	1988	9	26	152	90	1996
alessandro-ingarao_antonio-zucca	ITA	17904	1994	8	30	183	70	1996
alessandro-ingarao_francesco-forti	ITA	17905	1977	10	13	152	82	2010
alessandro-ingarao_giovanni-fonio	ITA	17906	1991	3	20	183	56	2006
alessandro-ingarao_ivan-marrero-curbelo	ITA	17907	1978	7	21	162	85	1999
alessandro-ingarao_lorenzo-battista	ITA	17908	1976	3	25	177	85	2002
alessandro-ingarao_manfred-fellin	ITA	17909	1976	7	22	152	90	2012
alessandro-ingarao_manuel-mazza	ITA	17910	1979	9	22	159	60	2012
alessandro-ingarao_marko-vejnovic	ITA	17911	1990	3	10	184	73	2006
alessandro-ingarao_pablo-aycart	ESP	17912	1982	6	15	180	79	2007
alessandro-la-cognata	ITA	17913	1992	9	23	180	56	1996
